CustomerID,Recency,Frequency,Monetary,TotalQuantity,FirstPurchase,LastPurchase,Country,AverageOrderValue,LifetimeDays,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,KMeansCluster,ClusterProfile
12033,4,11,3059.09,118,2024-02-04 08:10:41,2025-12-28 21:56:24,United Kingdom,278.09909090909093,693,5,3,3,533,Loyal Customers,0,3215.761426824297
12034,54,11,3535.07,128,2024-01-17 14:30:00,2025-11-08 20:25:00,United Kingdom,321.37,661,1,3,4,134,At Risk,0,3215.761426824297
12035,10,11,2630.45,105,2024-01-02 12:50:57,2025-12-22 18:38:58,United Kingdom,239.13181818181818,720,4,3,2,432,Loyal Customers,0,3215.761426824297
12036,40,11,2088.2200000000003,92,2024-01-09 13:52:35,2025-11-22 07:37:48,United Kingdom,189.83818181818185,682,1,3,1,131,At Risk,0,3215.761426824297
12037,17,11,2508.6,110,2024-01-26 21:53:39,2025-12-15 14:03:06,United Kingdom,228.05454545454543,688,3,3,2,332,Loyal Customers,0,3215.761426824297
12038,49,11,4596.55,152,2024-01-21 17:15:13,2025-11-13 23:47:18,United Kingdom,417.8681818181818,662,1,3,5,135,At Risk,0,3215.761426824297
12039,1,11,3145.4,109,2024-01-10 03:54:21,2025-12-31 03:38:33,United Kingdom,285.94545454545454,720,5,3,3,533,Loyal Customers,0,3215.761426824297
12040,7,11,2634.95,108,2024-01-07 16:35:14,2025-12-25 09:04:35,United Kingdom,239.54090909090908,717,4,3,2,432,Loyal Customers,0,3215.761426824297
12041,20,11,1903.6799999999998,99,2024-01-22 16:23:20,2025-12-12 11:45:12,United Kingdom,173.06181818181815,689,3,3,1,331,Loyal Customers,0,3215.761426824297
12042,13,11,4334.01,132,2024-02-10 09:50:59,2025-12-19 14:03:49,United Kingdom,394.0009090909091,678,3,3,5,335,Loyal Customers,0,3215.761426824297
12043,16,11,2218.92,100,2024-05-03 11:05:15,2025-12-16 04:39:31,United Kingdom,201.72,591,3,3,1,331,Loyal Customers,0,3215.761426824297
12044,32,11,2400.18,120,2024-02-20 14:55:55,2025-11-30 15:13:00,United Kingdom,218.1981818181818,649,2,3,1,231,At Risk,0,3215.761426824297
12045,8,11,2093.49,107,2024-01-23 15:14:27,2025-12-24 15:55:58,United Kingdom,190.3172727272727,701,4,3,1,431,Loyal Customers,0,3215.761426824297
12046,19,11,4181.33,123,2024-01-20 08:45:39,2025-12-13 02:45:18,United Kingdom,380.1209090909091,692,3,3,5,335,Loyal Customers,0,3215.761426824297
12047,30,11,4360.05,113,2024-01-02 05:31:09,2025-12-02 18:44:30,United Kingdom,396.3681818181818,700,2,3,5,235,At Risk,0,3215.761426824297
12048,45,11,2402.53,95,2024-03-03 02:37:22,2025-11-17 20:20:32,United Kingdom,218.4118181818182,624,1,3,1,131,At Risk,0,3215.761426824297
12049,6,11,4651.92,137,2024-01-07 19:15:06,2025-12-26 04:50:05,United Kingdom,422.9018181818182,718,5,3,5,535,Loyal Customers,0,3215.761426824297
12050,13,11,3545.35,129,2024-02-13 00:24:23,2025-12-19 03:49:25,United Kingdom,322.30454545454546,675,3,3,4,334,Loyal Customers,0,3215.761426824297
12051,7,11,2239.89,99,2024-01-27 02:01:41,2025-12-25 09:13:27,United Kingdom,203.62636363636364,698,4,3,1,431,Loyal Customers,0,3215.761426824297
12052,36,11,4516.860000000001,145,2024-01-03 18:14:00,2025-11-26 15:12:49,United Kingdom,410.6236363636364,692,2,3,5,235,At Risk,0,3215.761426824297
12053,42,11,2472.77,99,2024-01-14 21:43:36,2025-11-20 14:21:04,United Kingdom,224.7972727272727,675,1,3,2,132,At Risk,0,3215.761426824297
12054,18,11,2499.87,114,2024-01-05 02:28:11,2025-12-14 10:55:48,United Kingdom,227.26090909090908,709,3,3,2,332,Loyal Customers,0,3215.761426824297
12055,20,11,2546.98,115,2024-03-04 19:24:13,2025-12-12 23:38:17,United Kingdom,231.54363636363635,648,3,3,2,332,Loyal Customers,0,3215.761426824297
12056,2,11,2751.74,118,2024-01-09 16:01:24,2025-12-29 23:54:06,United Kingdom,250.1581818181818,720,5,3,2,532,Loyal Customers,0,3215.761426824297
12057,119,11,1864.47,87,2024-01-03 10:01:32,2025-09-04 18:28:42,United Kingdom,169.49727272727273,610,1,3,1,131,At Risk,0,3215.761426824297
12058,88,11,6755.55,158,2024-03-30 09:23:40,2025-10-05 20:46:45,United Kingdom,614.1409090909091,554,1,3,5,135,At Risk,0,3215.761426824297
12059,31,11,2805.3,115,2024-01-05 09:39:02,2025-12-01 19:47:58,United Kingdom,255.02727272727273,696,2,3,2,232,At Risk,0,3215.761426824297
12060,13,11,5324.2,137,2024-01-03 03:55:14,2025-12-19 14:09:13,United Kingdom,484.0181818181818,716,3,3,5,335,Loyal Customers,0,3215.761426824297
12061,32,11,2393.94,99,2024-01-13 09:49:36,2025-11-30 23:32:54,United Kingdom,217.63090909090909,687,2,3,1,231,At Risk,0,3215.761426824297
12062,22,11,2946.99,112,2024-01-02 17:06:31,2025-12-10 15:02:54,United Kingdom,267.9081818181818,707,3,3,3,333,Loyal Customers,0,3215.761426824297
12063,19,11,3861.02,124,2024-01-04 06:09:47,2025-12-13 04:24:50,United Kingdom,351.0018181818182,708,3,3,5,335,Loyal Customers,0,3215.761426824297
12064,13,11,4498.23,145,2024-01-03 10:06:23,2025-12-19 01:49:06,United Kingdom,408.92999999999995,715,3,3,5,335,Loyal Customers,0,3215.761426824297
12065,17,11,2462.8,108,2024-01-22 02:26:52,2025-12-15 17:25:54,United Kingdom,223.8909090909091,693,3,3,2,332,Loyal Customers,0,3215.761426824297
12066,14,11,2506.21,98,2024-01-10 14:56:22,2025-12-18 06:22:58,United Kingdom,227.83727272727273,707,3,3,2,332,Loyal Customers,0,3215.761426824297
12067,57,11,3594.1,105,2024-01-13 00:01:41,2025-11-05 21:59:34,United Kingdom,326.73636363636365,662,1,3,4,134,At Risk,0,3215.761426824297
12068,12,11,2661.24,126,2024-01-16 15:17:46,2025-12-20 20:43:18,United Kingdom,241.93090909090907,704,4,3,2,432,Loyal Customers,0,3215.761426824297
12069,45,11,4957.1,128,2024-01-02 15:02:40,2025-11-17 05:14:25,United Kingdom,450.6454545454546,684,1,3,5,135,At Risk,0,3215.761426824297
12070,22,11,3885.53,131,2024-01-05 10:01:46,2025-12-10 08:04:22,United Kingdom,353.23,704,3,3,5,335,Loyal Customers,0,3215.761426824297
12071,36,11,2726.74,115,2024-04-19 00:37:35,2025-11-26 17:31:07,United Kingdom,247.88545454545454,586,2,3,2,232,At Risk,0,3215.761426824297
12072,16,11,2348.5899999999997,112,2024-02-06 21:47:50,2025-12-16 19:33:27,United Kingdom,213.50818181818178,678,3,3,1,331,Loyal Customers,0,3215.761426824297
12073,11,11,3576.71,131,2024-01-01 07:16:45,2025-12-21 09:29:53,United Kingdom,325.1554545454546,720,4,3,4,434,Loyal Customers,0,3215.761426824297
12074,9,11,2254.49,93,2024-01-10 20:14:50,2025-12-23 02:22:21,United Kingdom,204.95363636363635,712,4,3,1,431,Loyal Customers,0,3215.761426824297
12075,8,11,3190.07,127,2024-01-23 20:05:13,2025-12-24 18:02:45,United Kingdom,290.00636363636363,700,4,3,3,433,Loyal Customers,0,3215.761426824297
12076,32,11,7219.53,159,2024-01-23 07:09:04,2025-11-30 22:00:46,United Kingdom,656.320909090909,677,2,3,5,235,At Risk,0,3215.761426824297
12077,2,11,4272.889999999999,110,2024-03-17 06:52:16,2025-12-30 00:56:25,United Kingdom,388.4445454545454,652,5,3,5,535,Loyal Customers,0,3215.761426824297
12078,4,11,2682.54,124,2024-02-26 18:49:35,2025-12-28 00:39:24,United Kingdom,243.86727272727273,670,5,3,2,532,Loyal Customers,0,3215.761426824297
12079,69,11,6227.83,169,2024-01-12 07:55:02,2025-10-24 03:57:30,United Kingdom,566.1663636363636,650,1,3,5,135,At Risk,0,3215.761426824297
12080,11,11,4107.43,130,2024-01-17 07:51:53,2025-12-21 18:02:50,United Kingdom,373.4027272727273,704,4,3,5,435,Loyal Customers,0,3215.761426824297
12081,21,11,2153.67,105,2024-01-01 13:55:21,2025-12-11 22:54:51,United Kingdom,195.7881818181818,710,3,3,1,331,Loyal Customers,0,3215.761426824297
12082,67,11,2208.44,103,2024-01-17 07:53:48,2025-10-26 10:13:32,United Kingdom,200.76727272727274,648,1,3,1,131,At Risk,0,3215.761426824297
12083,20,11,2763.16,115,2024-01-23 08:41:01,2025-12-12 10:12:18,United Kingdom,251.19636363636363,689,3,3,2,332,Loyal Customers,0,3215.761426824297
12084,33,11,3809.3,125,2024-01-05 06:19:23,2025-11-29 06:52:11,United Kingdom,346.3,694,2,3,4,234,At Risk,0,3215.761426824297
12085,9,11,2458.02,111,2024-01-14 16:40:47,2025-12-23 17:43:13,United Kingdom,223.45636363636365,709,4,3,2,432,Loyal Customers,0,3215.761426824297
12086,6,11,5864.84,140,2024-01-12 19:18:38,2025-12-26 06:53:43,United Kingdom,533.1672727272727,713,5,3,5,535,Loyal Customers,0,3215.761426824297
12087,15,11,2838.7,127,2024-01-07 23:24:52,2025-12-17 06:30:09,United Kingdom,258.06363636363636,709,3,3,3,333,Loyal Customers,0,3215.761426824297
12088,17,11,5719.16,145,2024-01-23 02:32:13,2025-12-15 17:28:12,United Kingdom,519.9236363636363,692,3,3,5,335,Loyal Customers,0,3215.761426824297
12089,33,11,3445.63,107,2024-01-14 05:32:07,2025-11-29 05:50:48,United Kingdom,313.2390909090909,685,2,3,4,234,At Risk,0,3215.761426824297
12090,68,11,3337.74,124,2024-02-05 11:17:07,2025-10-25 23:45:21,United Kingdom,303.4309090909091,628,1,3,4,134,At Risk,0,3215.761426824297
12091,13,11,2902.08,108,2024-01-09 11:35:09,2025-12-19 07:22:09,United Kingdom,263.82545454545453,709,3,3,3,333,Loyal Customers,0,3215.761426824297
12092,13,11,3464.7200000000003,119,2024-01-07 11:20:20,2025-12-19 05:11:31,United Kingdom,314.9745454545455,711,3,3,4,334,Loyal Customers,0,3215.761426824297
12093,6,11,4337.36,134,2024-01-31 05:18:29,2025-12-26 12:00:24,United Kingdom,394.3054545454545,695,5,3,5,535,Loyal Customers,0,3215.761426824297
12094,56,11,5884.98,139,2024-01-19 15:47:08,2025-11-06 17:53:17,United Kingdom,534.9981818181818,657,1,3,5,135,At Risk,0,3215.761426824297
12095,6,11,5643.3,159,2024-01-21 21:02:37,2025-12-26 09:34:05,United Kingdom,513.0272727272727,704,4,3,5,435,Loyal Customers,0,3215.761426824297
12096,10,11,11309.1,212,2024-01-30 06:49:35,2025-12-22 19:57:57,United Kingdom,1028.1000000000001,692,4,3,5,435,Loyal Customers,0,3215.761426824297
12097,19,11,2530.73,93,2024-01-14 20:13:32,2025-12-13 21:57:52,United Kingdom,230.06636363636363,699,3,3,2,332,Loyal Customers,0,3215.761426824297
12098,51,11,3088.4300000000003,130,2024-02-01 21:02:33,2025-11-11 07:21:37,United Kingdom,280.7663636363637,648,1,3,3,133,At Risk,0,3215.761426824297
12099,52,11,2502.71,96,2024-01-30 22:19:58,2025-11-10 03:29:24,United Kingdom,227.51909090909092,649,1,3,2,132,At Risk,0,3215.761426824297
12100,108,11,4807.1,136,2024-01-26 06:37:43,2025-09-15 07:15:46,United Kingdom,437.00909090909096,598,1,3,5,135,At Risk,0,3215.761426824297
12101,55,11,2703.46,109,2024-02-12 23:18:32,2025-11-07 19:41:47,United Kingdom,245.76909090909092,633,1,3,2,132,At Risk,0,3215.761426824297
12102,5,11,4088.4,127,2024-01-04 07:02:53,2025-12-27 12:56:49,United Kingdom,371.6727272727273,723,5,3,5,535,Loyal Customers,0,3215.761426824297
12103,29,11,2649.6,117,2024-01-27 20:34:35,2025-12-03 07:27:22,United Kingdom,240.87272727272727,675,2,3,2,232,At Risk,0,3215.761426824297
12104,76,11,2640.33,112,2024-01-08 15:59:17,2025-10-17 12:03:15,United Kingdom,240.03,647,1,3,2,132,At Risk,0,3215.761426824297
12105,10,11,3277.75,119,2024-01-16 15:12:16,2025-12-22 05:23:40,United Kingdom,297.97727272727275,705,4,3,4,434,Loyal Customers,0,3215.761426824297
12106,34,11,2196.6,113,2024-01-14 07:49:39,2025-11-28 12:15:07,United Kingdom,199.6909090909091,684,2,3,1,231,At Risk,0,3215.761426824297
12107,13,11,2119.94,89,2024-01-21 11:46:52,2025-12-19 20:48:28,United Kingdom,192.72181818181818,698,3,3,1,331,Loyal Customers,0,3215.761426824297
12108,31,11,4030.92,132,2024-02-14 14:23:31,2025-12-01 03:12:34,United Kingdom,366.4472727272727,655,2,3,5,235,At Risk,0,3215.761426824297
12109,5,11,3182.98,118,2024-02-13 09:00:37,2025-12-27 23:24:21,United Kingdom,289.3618181818182,683,5,3,3,533,Loyal Customers,0,3215.761426824297
12110,24,11,2462.17,106,2024-01-17 13:33:47,2025-12-08 06:20:18,United Kingdom,223.83363636363637,690,2,3,2,232,At Risk,0,3215.761426824297
12111,38,11,2296.68,105,2024-01-05 04:00:49,2025-11-24 06:17:00,United Kingdom,208.7890909090909,689,2,3,1,231,At Risk,0,3215.761426824297
12112,20,11,5532.57,135,2024-01-04 10:49:43,2025-12-12 12:02:26,United Kingdom,502.96090909090907,708,3,3,5,335,Loyal Customers,0,3215.761426824297
12113,90,11,2538.91,104,2024-01-20 14:41:56,2025-10-03 05:16:29,United Kingdom,230.80999999999997,621,1,3,2,132,At Risk,0,3215.761426824297
12114,17,11,1811.57,100,2024-01-06 03:24:00,2025-12-15 14:53:02,United Kingdom,164.68818181818182,709,3,3,1,331,Loyal Customers,0,3215.761426824297
12115,2,11,4425.72,130,2024-01-07 03:19:23,2025-12-30 09:06:16,United Kingdom,402.33818181818185,723,5,3,5,535,Loyal Customers,0,3215.761426824297
12116,23,11,2988.63,125,2024-01-11 02:20:40,2025-12-09 21:15:09,United Kingdom,271.69363636363636,698,2,3,3,233,At Risk,0,3215.761426824297
12117,36,11,2286.73,96,2024-02-07 17:55:06,2025-11-26 04:21:09,United Kingdom,207.88454545454545,657,2,3,1,231,At Risk,0,3215.761426824297
12118,24,11,2212.24,103,2024-03-29 02:48:24,2025-12-08 03:52:38,United Kingdom,201.11272727272726,619,2,3,1,231,At Risk,0,3215.761426824297
12119,11,11,2534.02,110,2024-02-01 13:57:31,2025-12-21 22:33:15,United Kingdom,230.36545454545455,689,4,3,2,432,Loyal Customers,0,3215.761426824297
12120,11,11,3901.37,139,2024-01-06 00:38:15,2025-12-21 16:18:41,United Kingdom,354.67,715,4,3,5,435,Loyal Customers,0,3215.761426824297
12121,3,11,2432.74,118,2024-01-06 22:06:31,2025-12-29 00:32:30,United Kingdom,221.1581818181818,722,5,3,1,531,Loyal Customers,0,3215.761426824297
12122,26,11,3487.29,117,2024-01-10 23:03:42,2025-12-06 09:24:02,United Kingdom,317.0263636363636,695,2,3,4,234,At Risk,0,3215.761426824297
12123,33,11,3411.5,123,2024-01-15 07:05:29,2025-11-29 05:09:41,United Kingdom,310.1363636363636,683,2,3,4,234,At Risk,0,3215.761426824297
12124,28,11,4518.82,141,2024-02-29 06:12:45,2025-12-04 10:14:33,United Kingdom,410.80181818181813,644,2,3,5,235,At Risk,0,3215.761426824297
12125,11,11,2387.0299999999997,107,2024-01-06 10:42:09,2025-12-21 09:44:00,United Kingdom,217.00272727272724,714,4,3,1,431,Loyal Customers,0,3215.761426824297
12126,6,11,5542.07,140,2024-03-07 02:02:43,2025-12-26 11:26:54,United Kingdom,503.82454545454544,659,4,3,5,435,Loyal Customers,0,3215.761426824297
12127,55,11,3867.16,133,2024-01-14 11:40:06,2025-11-07 23:30:20,United Kingdom,351.56,663,1,3,5,135,At Risk,0,3215.761426824297
12128,13,11,2371.08,107,2024-01-08 04:56:06,2025-12-19 14:48:15,United Kingdom,215.55272727272725,711,3,3,1,331,Loyal Customers,0,3215.761426824297
12129,27,11,2125.04,118,2024-03-17 09:38:11,2025-12-05 05:25:20,United Kingdom,193.18545454545455,627,2,3,1,231,At Risk,0,3215.761426824297
12130,6,11,2237.99,123,2024-01-05 18:01:50,2025-12-26 10:13:34,United Kingdom,203.45363636363635,720,4,3,1,431,Loyal Customers,0,3215.761426824297
12131,22,11,2670.17,109,2024-01-14 20:37:30,2025-12-10 08:28:51,United Kingdom,242.74272727272728,695,3,3,2,332,Loyal Customers,0,3215.761426824297
12132,61,11,2744.67,100,2024-01-18 05:14:36,2025-11-01 19:39:37,United Kingdom,249.51545454545456,653,1,3,2,132,At Risk,0,3215.761426824297
12133,8,11,3631.72,122,2024-01-28 11:37:00,2025-12-24 02:21:50,United Kingdom,330.1563636363636,695,4,3,4,434,Loyal Customers,0,3215.761426824297
12134,56,11,2998.88,121,2024-02-28 23:46:47,2025-11-06 17:16:24,United Kingdom,272.62545454545455,616,1,3,3,133,At Risk,0,3215.761426824297
12135,65,11,5371.09,156,2024-01-30 16:37:24,2025-10-28 13:16:42,United Kingdom,488.2809090909091,636,1,3,5,135,At Risk,0,3215.761426824297
12136,12,11,3524.4,126,2024-01-01 02:52:29,2025-12-20 02:46:30,United Kingdom,320.40000000000003,718,4,3,4,434,Loyal Customers,0,3215.761426824297
12137,3,10,2646.12,110,2024-01-14 13:55:49,2025-12-29 10:25:55,United Kingdom,264.61199999999997,714,5,1,2,512,New / Promising,1,3109.399468085106
12138,1,11,2524.27,125,2024-01-14 17:21:59,2025-12-31 16:40:12,United Kingdom,229.4790909090909,716,5,3,2,532,Loyal Customers,0,3215.761426824297
12139,24,11,3186.25,120,2024-02-05 14:25:13,2025-12-08 00:33:08,United Kingdom,289.65909090909093,671,2,3,3,233,At Risk,0,3215.761426824297
12140,3,11,3270.08,136,2024-01-16 06:44:08,2025-12-29 01:33:43,United Kingdom,297.28,712,5,3,4,534,Loyal Customers,0,3215.761426824297
12141,16,11,2899.56,130,2024-03-18 23:53:48,2025-12-16 05:20:04,United Kingdom,263.5963636363636,637,3,3,3,333,Loyal Customers,0,3215.761426824297
12142,54,11,2816.07,129,2024-01-02 11:35:12,2025-11-08 07:04:27,United Kingdom,256.00636363636363,675,1,3,2,132,At Risk,0,3215.761426824297
12143,4,11,3076.42,114,2024-01-11 11:04:20,2025-12-28 21:49:41,United Kingdom,279.67454545454547,717,5,3,3,533,Loyal Customers,0,3215.761426824297
12144,18,11,3330.78,119,2024-01-03 09:20:33,2025-12-14 18:48:02,United Kingdom,302.79818181818183,711,3,3,4,334,Loyal Customers,0,3215.761426824297
12145,17,11,2394.31,113,2024-01-18 12:04:53,2025-12-15 03:29:29,United Kingdom,217.66454545454545,696,3,3,1,331,Loyal Customers,0,3215.761426824297
12146,4,11,3469.91,116,2024-01-11 04:14:02,2025-12-28 00:45:35,United Kingdom,315.4463636363636,716,5,3,4,534,Loyal Customers,0,3215.761426824297
12147,167,11,2230.82,104,2024-01-10 06:25:31,2025-07-18 10:29:02,United Kingdom,202.8018181818182,555,1,3,1,131,At Risk,0,3215.761426824297
12148,20,11,2456.79,114,2024-01-08 12:37:50,2025-12-12 15:07:18,United Kingdom,223.34454545454545,704,3,3,2,332,Loyal Customers,0,3215.761426824297
12149,52,11,4256.6,129,2024-02-29 00:41:15,2025-11-10 23:28:56,United Kingdom,386.9636363636364,620,1,3,5,135,At Risk,0,3215.761426824297
12150,32,11,3082.59,125,2024-01-03 04:55:04,2025-11-30 18:35:21,United Kingdom,280.23545454545456,697,2,3,3,233,At Risk,0,3215.761426824297
12151,11,11,4859.62,145,2024-03-27 02:43:30,2025-12-21 11:15:05,United Kingdom,441.78363636363633,634,4,3,5,435,Loyal Customers,0,3215.761426824297
12152,10,11,3840.2999999999997,156,2024-02-04 08:30:03,2025-12-22 21:23:15,United Kingdom,349.11818181818177,687,4,3,4,434,Loyal Customers,0,3215.761426824297
12153,61,11,3460.99,119,2024-01-09 17:52:34,2025-11-01 02:59:37,United Kingdom,314.63545454545454,661,1,3,4,134,At Risk,0,3215.761426824297
12154,7,11,3563.92,115,2024-01-19 05:58:34,2025-12-25 16:53:09,United Kingdom,323.9927272727273,706,4,3,4,434,Loyal Customers,0,3215.761426824297
12155,39,11,3109.94,117,2024-02-04 08:39:28,2025-11-23 19:32:03,United Kingdom,282.7218181818182,658,1,3,3,133,At Risk,0,3215.761426824297
12156,4,11,1940.08,101,2024-02-27 16:22:43,2025-12-28 14:56:57,United Kingdom,176.3709090909091,669,5,3,1,531,Loyal Customers,0,3215.761426824297
12157,5,11,2652.44,110,2024-02-19 07:12:12,2025-12-27 08:48:13,United Kingdom,241.13090909090909,677,5,3,2,532,Loyal Customers,0,3215.761426824297
12158,23,11,2516.86,107,2024-02-20 01:23:17,2025-12-09 06:04:21,United Kingdom,228.80545454545455,658,2,3,2,232,At Risk,0,3215.761426824297
12159,6,11,2265.88,95,2024-01-07 15:58:19,2025-12-26 20:08:56,United Kingdom,205.98909090909092,719,4,3,1,431,Loyal Customers,0,3215.761426824297
12160,17,11,3346.0,119,2024-01-15 12:52:00,2025-12-15 05:29:45,United Kingdom,304.1818181818182,699,3,3,4,334,Loyal Customers,0,3215.761426824297
12161,2,11,2688.3,110,2024-01-13 00:45:03,2025-12-30 02:58:27,United Kingdom,244.3909090909091,717,5,3,2,532,Loyal Customers,0,3215.761426824297
12162,1,11,2800.43,111,2024-02-17 07:21:45,2025-12-31 04:55:58,United Kingdom,254.58454545454543,682,5,3,2,532,Loyal Customers,0,3215.761426824297
12163,17,11,2341.9,109,2024-01-03 10:24:47,2025-12-15 09:23:07,United Kingdom,212.9,711,3,3,1,331,Loyal Customers,0,3215.761426824297
12164,6,10,2975.7799999999997,123,2024-03-22 06:36:32,2025-12-26 07:15:51,United Kingdom,297.578,644,4,1,3,413,New / Promising,1,3109.399468085106
12165,20,11,2250.37,112,2024-01-26 04:29:55,2025-12-12 15:54:12,United Kingdom,204.5790909090909,686,3,3,1,331,Loyal Customers,0,3215.761426824297
12166,12,11,3351.15,113,2024-05-02 07:58:24,2025-12-20 00:00:15,United Kingdom,304.65000000000003,596,4,3,4,434,Loyal Customers,0,3215.761426824297
12167,27,11,2576.68,98,2024-01-19 02:19:56,2025-12-05 13:23:49,United Kingdom,234.24363636363634,686,2,3,2,232,At Risk,0,3215.761426824297
12168,30,11,1950.62,94,2024-02-22 15:10:26,2025-12-02 11:41:43,United Kingdom,177.3290909090909,648,2,3,1,231,At Risk,0,3215.761426824297
12169,36,11,3472.82,125,2024-02-04 17:39:32,2025-11-26 22:40:25,United Kingdom,315.7109090909091,661,2,3,4,234,At Risk,0,3215.761426824297
12170,32,11,2874.06,121,2024-01-07 12:41:37,2025-11-30 03:02:34,United Kingdom,261.2781818181818,692,2,3,3,233,At Risk,0,3215.761426824297
12171,5,11,2793.85,117,2024-01-21 16:27:13,2025-12-27 05:03:19,United Kingdom,253.98636363636362,705,5,3,2,532,Loyal Customers,0,3215.761426824297
12172,9,11,2016.98,103,2024-02-07 13:15:39,2025-12-23 22:33:43,United Kingdom,183.3618181818182,685,4,3,1,431,Loyal Customers,0,3215.761426824297
12173,21,11,3243.56,135,2024-02-21 01:55:26,2025-12-11 20:33:04,United Kingdom,294.8690909090909,659,3,3,4,334,Loyal Customers,0,3215.761426824297
12174,1,11,2160.32,104,2024-01-14 08:21:53,2025-12-31 05:15:37,United Kingdom,196.39272727272729,716,5,3,1,531,Loyal Customers,0,3215.761426824297
12175,2,11,2473.56,118,2024-02-11 01:02:48,2025-12-30 14:33:13,United Kingdom,224.86909090909091,688,5,3,2,532,Loyal Customers,0,3215.761426824297
12176,15,11,4450.0199999999995,135,2024-01-08 12:13:18,2025-12-17 18:22:07,United Kingdom,404.5472727272727,709,3,3,5,335,Loyal Customers,0,3215.761426824297
12177,49,11,2881.63,115,2024-01-11 08:35:17,2025-11-13 11:32:12,United Kingdom,261.96636363636367,672,1,3,3,133,At Risk,0,3215.761426824297
12178,17,11,3561.69,127,2024-01-18 00:04:06,2025-12-15 08:27:26,United Kingdom,323.79,697,3,3,4,334,Loyal Customers,0,3215.761426824297
12179,6,10,2529.44,103,2024-02-24 12:56:21,2025-12-26 18:48:26,United Kingdom,252.94400000000002,671,4,1,2,412,New / Promising,1,3109.399468085106
12180,2,11,2062.65,99,2024-01-22 16:48:02,2025-12-30 23:38:31,United Kingdom,187.51363636363638,708,5,3,1,531,Loyal Customers,0,3215.761426824297
12181,23,11,3298.21,121,2024-01-02 19:12:09,2025-12-09 13:41:01,United Kingdom,299.8372727272727,706,2,3,4,234,At Risk,0,3215.761426824297
12182,1,11,2211.57,98,2024-01-09 05:26:48,2025-12-31 13:58:57,United Kingdom,201.0518181818182,722,5,3,1,531,Loyal Customers,0,3215.761426824297
12183,63,11,2270.0,97,2024-02-18 02:10:43,2025-10-30 16:43:12,United Kingdom,206.36363636363637,620,1,3,1,131,At Risk,0,3215.761426824297
12184,116,11,3134.71,109,2024-01-24 21:54:57,2025-09-07 02:42:20,United Kingdom,284.9736363636364,591,1,3,3,133,At Risk,0,3215.761426824297
12185,4,11,2356.5,111,2024-01-16 06:40:26,2025-12-28 13:59:35,United Kingdom,214.22727272727272,712,5,3,1,531,Loyal Customers,0,3215.761426824297
12186,3,11,2701.83,112,2024-02-12 18:46:31,2025-12-29 08:52:37,United Kingdom,245.6209090909091,685,5,3,2,532,Loyal Customers,0,3215.761426824297
12187,1,11,2175.53,108,2024-02-09 12:59:08,2025-12-31 18:28:19,United Kingdom,197.77545454545455,691,5,3,1,531,Loyal Customers,0,3215.761426824297
12188,134,11,3190.0499999999997,118,2024-01-07 10:34:07,2025-08-20 00:41:25,United Kingdom,290.00454545454545,590,1,3,3,133,At Risk,0,3215.761426824297
12189,26,11,3059.4500000000003,106,2024-02-16 08:57:59,2025-12-06 06:12:03,United Kingdom,278.13181818181823,658,2,3,3,233,At Risk,0,3215.761426824297
12190,20,11,2679.1,111,2024-01-15 05:40:22,2025-12-12 21:04:56,United Kingdom,243.55454545454543,697,3,3,2,332,Loyal Customers,0,3215.761426824297
12191,18,11,4191.08,149,2024-02-02 01:11:40,2025-12-14 07:37:25,United Kingdom,381.0072727272727,681,3,3,5,335,Loyal Customers,0,3215.761426824297
12192,19,11,3455.92,123,2024-01-29 14:56:51,2025-12-13 08:39:33,United Kingdom,314.17454545454547,683,3,3,4,334,Loyal Customers,0,3215.761426824297
12193,87,11,2320.78,97,2024-01-27 04:13:57,2025-10-06 06:07:22,United Kingdom,210.98000000000002,618,1,3,1,131,At Risk,0,3215.761426824297
12194,37,11,4047.54,131,2024-01-02 14:22:32,2025-11-25 01:27:56,United Kingdom,367.9581818181818,692,2,3,5,235,At Risk,0,3215.761426824297
12195,11,11,3273.8,126,2024-01-03 23:55:38,2025-12-21 07:48:10,United Kingdom,297.6181818181818,717,4,3,4,434,Loyal Customers,0,3215.761426824297
12196,11,11,3543.93,117,2024-01-15 17:44:52,2025-12-21 02:37:15,United Kingdom,322.17545454545456,705,4,3,4,434,Loyal Customers,0,3215.761426824297
12197,21,11,2877.9900000000002,113,2024-01-01 01:21:38,2025-12-11 21:28:45,United Kingdom,261.6354545454546,710,3,3,3,333,Loyal Customers,0,3215.761426824297
12198,38,11,2414.76,109,2024-01-29 01:04:10,2025-11-24 14:10:47,United Kingdom,219.52363636363637,665,2,3,1,231,At Risk,0,3215.761426824297
12199,8,11,3212.8,119,2024-02-25 19:05:02,2025-12-24 15:40:06,United Kingdom,292.07272727272726,667,4,3,3,433,Loyal Customers,0,3215.761426824297
12200,67,11,2382.87,101,2024-01-02 11:35:14,2025-10-26 00:50:48,United Kingdom,216.62454545454545,662,1,3,1,131,At Risk,0,3215.761426824297
12201,10,11,3190.13,114,2024-02-10 03:54:29,2025-12-22 21:39:35,United Kingdom,290.01181818181817,681,4,3,3,433,Loyal Customers,0,3215.761426824297
